NIT,RAZON_SOCIAL,DEPARTAMENTO,MUNICIPIO,CIIU,DESCRIPCION_CIIU
890929315,TABORDA VELEZ Y CIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6399,Otras actividades de servicios de información n.c.p.
900401824,TALENTOS SAS,SUCRE,SINCELEJO,7820,Actividades de empresas de servicios temporales
901021850,EDGE NETWORK SERVICES COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6190,Otras actividades de telecomunicaciones
890905695,CACHARRERIA BOMBAY SA,ANTIOQUIA,MEDELLÍN,4719,"Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco"
900819391,ABC CORPORATION S.A.S.,ANTIOQUIA,MEDELLÍN,8699,Otras actividades de atención de la salud humana
890940621,INDUSTRIAS DEL HIERRO S.A.S,ANTIOQUIA,GIRARDOTA,4290,Construcción de otras obras de ingeniería civil
900390198,WEXLER S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4651,"Comercio al por mayor de computadores, equipo periférico y programas de informática"
901043903,GOWAN COLOMBIA SAS,ANTIOQUIA,RIONEGRO,4669,Comercio al por mayor de otros productos n.c.p.
860531849,MERCICO SAS,CUNDINAMARCA,TENJO,2229,Fabricación de artículos de plástico n.c.p.
800179870,HOSPITAL SAN ANDRES E.S.E.,NARIÑO,SAN ANDRÉS DE TUMACO,8610,"Actividades de hospitales y clínicas, con internación"
900772402,INVERSIONES CARNES TORRENTE S.A.S.,ANTIOQUIA,LA ESTRELLA,1011,Procesamiento y conservación de carne y productos cárnicos
860070393,EY OUTSOURCING SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6920,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria"
822005102,GANABOR LTDA,META,ACACÍAS,1090,Elaboración de alimentos preparados para animales
830130119,PROMOTORA ARQUICRETO SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4111,Construcción de edificios residenciales
900481955,BYP CONSTRUCCIONES S.A.S,MAGDALENA,SANTA MARTA,4290,Construcción de otras obras de ingeniería civil
900418571,SERVIASEO POPAYAN S.A. E.S.P.,CAUCA,POPAYÁN,3811,Recolección de desechos no peligrosos
800205166,ROCALES Y CONCRETOS SOCIEDAD POR ACCIONES SIMPLIFICADA,VALLE DEL CAUCA,SANTIAGO DE CALI,4290,Construcción de otras obras de ingeniería civil
900524476,MOTOAUTO STORE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4541,"Comercio de motocicletas y de sus partes, piezas y accesorios"
800027617,MENSULA SA,ANTIOQUIA,MEDELLÍN,4111,Construcción de edificios residenciales
860008355,GREY COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
811008778,PINTURAS Y YESOS SAS,ANTIOQUIA,MEDELLÍN,4752,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados"
830144102,COMERCIALIZADORA REPREMUNDO S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4620,Comercio al por mayor de materias primas agropecuarias; animales vivos
900637861,AECOM TECHNICAL SERVICES INC,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica
800049527,INDUSTRIA DE MUEBLES DEL VALLE SA,VALLE DEL CAUCA,PALMIRA,3110,Fabricación de muebles
830131031,SERVICIOS AMBIENTALES S.A.  E.S.P.,CUNDINAMARCA,GIRARDOT,3811,Recolección de desechos no peligrosos
900044844,PROLUB COMBUSTIBLES Y LUBRICANTES S.A,CUNDINAMARCA,MOSQUERA,1921,Fabricación de productos de la refinación del petróleo
900123726,EMPRESA INDUSTRIAL DE DETERGENTES Y QUMICOS DERSACHEM SUCURSAL COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
832001411,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,CUNDINAMARCA,CÁQUEZA,8610,"Actividades de hospitales y clínicas, con internación"
900747169,COREMAR COMPAÑIA DE SERVICIOS PORTUARIOS SAS,MAGDALENA,SITIONUEVO,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.
900189945,ABASTECEDOR COLOMBIANO DE TEJAS Y DRYWALL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4752,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados"
830113629,IE INTER ELECTRICAS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
830106586,SEGURIDAD SAN MARTIN LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
800157686,INCAUCA SERVICIOS AGRICOLAS Y COSECHA S.A.S.,VALLE DEL CAUCA,SANTIAGO DE CALI,0161,Actividades de apoyo a la agricultura
900183992,MARCAS EUROPEAS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4771,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados
860038671,PRODUCTOS DE BELLEZA ANA MARIA S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
830143316,COMPAÑIA NACIONAL DE ACEITES S.A. EN REORGANIZACION,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",1032,Elaboración de aceites y grasas de origen vegetal refinados
901469364,BIOCIRCULO 2 SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2013,Fabricación de plásticos en formas primarias
830072647,SEGURIDAD EUROVIC DE COLOMBIA LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
891180117,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA,HUILA,LA PLATA,8610,"Actividades de hospitales y clínicas, con internación"
900084379,AROMASYNT SAS,CUNDINAMARCA,FUNZA,4631,Comercio al por mayor de productos alimenticios
900314301,SALUD VITAL DEL HUILA IPS SAS,CAQUETÁ,FLORENCIA,8621,"Actividades de la práctica médica, sin internación"
844000670,MONTAJES JM SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0610,Extracción de petróleo crudo
813000052,INVERSIONES PROIN SAS,HUILA,NEIVA,4690,Comercio al por mayor no especializado
890926628,SENCO COLOMBIANA SAS,ANTIOQUIA,GUARNE,2392,Fabricación de materiales de arcilla para la construcción
800165142,MERCADOS FAMILIARES LTDA. MERCAFAM LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
900637571,STRABAG SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4210,Construcción de carreteras y vías de ferrocarril
900364721,UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8610,"Actividades de hospitales y clínicas, con internación"
830509987,JARDINES DEL PORTAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0125,Cultivo de flor de corte
900763977,TEXTILESDEL PACIFICO SAS,VALLE DEL CAUCA,PALMIRA,1312,Tejeduría de productos textiles
900090839,FARMATECH  S.A,ANTIOQUIA,MEDELLÍN,2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
900625864,APTAR CALI SAS ,VALLE DEL CAUCA,PALMIRA,3290,Otras industrias manufactureras n.c.p.
900374366,PISOS Y ENCHAPES EUROCARIBE S.A.S.,ANTIOQUIA,MEDELLÍN,4752,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados"
890908822,COMERCIALIZADORA DE HIELOS IGLU S.A.,ANTIOQUIA,ITAGÜÍ,1104,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y otras aguas embotelladas"
901063998,CEIBA MOTOR SAS,CALDAS,MANIZALES,4511,Comercio de vehículos automotores nuevos
900428468,ITALCOL ENERGIA S.A. ESP.,SANTANDER,GIRÓN,3514,Comercialización de energía eléctrica
901064892,MI CULTIVO GROUP SAS,BOYACÁ,SAMACÁ,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
825003080,UNIDAD DE CUIDADOS INTENSIVOS RENACER S.A.S,LA GUAJIRA,RIOHACHA,8610,"Actividades de hospitales y clínicas, con internación"
890900297,MUMA SAS ,ANTIOQUIA,LA ESTRELLA,3110,Fabricación de muebles
830073770,EGC COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4652,"Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
900666968,INVERSIONES CONCAR SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4731,Comercio al por menor de combustible para automotores
806012958,IPS SALUD DEL CARIBE S.A.,BOLÍVAR,CARTAGENA DE INDIAS,8699,Otras actividades de atención de la salud humana
900690670,COSTA OIL SAS,CÓRDOBA,MONTERÍA,4732,"Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores"
900018756,GRUPO AUTOPARTES,ANTIOQUIA,MEDELLÍN,4530,"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores"
800006593,CONFECCIONES MILLAR S.A.S,ANTIOQUIA,MEDELLÍN,1410,"Confección de prendas de vestir, excepto prendas de piel"
830078524,GRUPO KOPELLE SAS BIC,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2013,Fabricación de plásticos en formas primarias
901357207,COMERCIAL SUPER C SAS,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,4729,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados"
800193165,KYROVET LABORATORIES S.A,CUNDINAMARCA,TOCANCIPÁ,2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
860072876,TK ELEVADORES COLOMBIA SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4329,Otras instalaciones especializadas
819005024,ETANOLES DEL M AGDALENA,MAGDALENA,SANTA MARTA,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
830070868,GREEN SHINE CI SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4669,Comercio al por mayor de otros productos n.c.p.
860002445,EXCO COLOMBIANA S.A.S,RISARALDA,PEREIRA,2599,Fabricación de otros productos elaborados de metal n.c.p.
900982097,FITOFERTIL SAS,CUNDINAMARCA,VILLAPINZÓN,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
901137260,MOTOR K SAS,NARIÑO,PASTO,4511,Comercio de vehículos automotores nuevos
901310399,KREDIYA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6499,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p."
901230769,MERA MEDELLIN SAS,ANTIOQUIA,RIONEGRO,5619,Otros tipos de expendio de comidas preparadas n.c.p.
900988758,MAX VENTAS DISTRIBUCIONES S.A.S,BOLÍVAR,TURBACO,4631,Comercio al por mayor de productos alimenticios
900838988,AIR LIQUIDE COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8621,"Actividades de la práctica médica, sin internación"
800160435,FLORES DE LA CAMPIÑA S.A.S,ANTIOQUIA,MEDELLÍN,0125,Cultivo de flor de corte
807001461,GEOEXPLOTACIONES SAS,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,0510,Extracción de hulla (carbón de piedra)
900442467,INVERSIONES EL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6810,Actividades inmobiliarias realizadas con bienes propios o arrendados
900904055,MHC INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4210,Construcción de carreteras y vías de ferrocarril
900097543,CONTACTO SOLUTIONS  SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8220,Actividades de centros de llamadas (call center)
900344208,IA ENERGIA Y GESTION S.A.S. E.S.P.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",3514,Comercialización de energía eléctrica
892301291,VIVA MAYALES SAS,CESAR,VALLEDUPAR,4111,Construcción de edificios residenciales
900140082,INGENERGIA COLOMBIA SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
830076368,DISTRISERVICES  SA,BOLÍVAR,CARTAGENA DE INDIAS,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.
900607237,POLLOS LA GRANJOTA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0145,Cría de aves de corral
891100670,CIVILES MECANICOS ELECTRICOS INGENIEROS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4290,Construcción de otras obras de ingeniería civil
900792126,CHEP COLOMBIA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p."
860070605,PELPAK SA,CUNDINAMARCA,TOCANCIPÁ,2229,Fabricación de artículos de plástico n.c.p.
830097134,EURO INTERNACIONAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4690,Comercio al por mayor no especializado
811030654,AYA CORP SAS,ANTIOQUIA,ENVIGADO,1410,"Confección de prendas de vestir, excepto prendas de piel"
860040048,COMPAÑIA DE CONSTRUCCIONES ANDES COANDES S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4111,Construcción de edificios residenciales
801001885,LEON AGUILERA S.A,HUILA,PITALITO,4111,Construcción de edificios residenciales
900074129,COMERCIALIZADORA DE POLLOS SANTA ANA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados"
805021817,AGROPECUARIA CUENCA S.A.S CHC,VALLE DEL CAUCA,SANTIAGO DE CALI,6494,Otras actividades de distribución de fondos
817004766,ALIANZA GRAFICA SA,CAUCA,VILLA RICA,1811,Actividades de impresión
901155300,DUCAMOTOCOL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4541,"Comercio de motocicletas y de sus partes, piezas y accesorios"
830145489,GRUPO COANDES SAS,META,VILLAVICENCIO,1051,Elaboración de productos de molinería
860524513,MULLEN LOWE SSP3 SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
836000742,TRITURADOS Y CONCRETOS LTDA,VALLE DEL CAUCA,CARTAGO,4210,Construcción de carreteras y vías de ferrocarril
900072824,LA CASA DEL GRANO  SAS,BOLÍVAR,CARTAGENA DE INDIAS,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
900631710,VERITRAN COLOMBIA S.A.S.,RISARALDA,PEREIRA,6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
900138756,INVERSIONES JAIBU S.A.S,ANTIOQUIA,MEDELLÍN,0144,Cría de ganado porcino
830085087,UPS SCS COLOMBIA LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5229,Otras actividades complementarias al transporte
805012977,UNISPAN COLOMBIA SAS,VALLE DEL CAUCA,PALMIRA,7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p."
901303394,C.I MARKETS & BUSINESS GLOBAL SAS,NORTE DE SANTANDER,LOS PATIOS,4690,Comercio al por mayor no especializado
900461106,PCH SAN BARTOLOME SAS ESP,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",3511,Generación de energía eléctrica
900284221,USA VIRTUAL MARKET SAS,ATLÁNTICO,BARRANQUILLA,4652,"Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
860007590,COMUNICAN S.A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
860530304,PALMASOL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0126,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
900013102,DISTRIBUIDORA DE PAPEL JURADO TORRES SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4761,"Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados"
800151175,GI GROUP SERVICIOS S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8299,Otras actividades de servicio de apoyo a las empresas n.c.p.
811006928,INTERVENTORIA DISEÑOS Y CONTRATOS SAS,ANTIOQUIA,ENVIGADO,4210,Construcción de carreteras y vías de ferrocarril
890912508,CARPAS IKL SAS,ANTIOQUIA,MEDELLÍN,1392,"Confección de artículos con materiales textiles, excepto prendas de vestir"
830065974,IGT FOREIGN HOLDINGS CORPORATION SUCURSAL COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p."
806000591,ACCORHOTELS COLOMBIA S.A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5511,Alojamiento en hoteles
900469249,VILLARROZ S.A,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,4620,Comercio al por mayor de materias primas agropecuarias; animales vivos
800096812,CARVAJAL SOLUCIONES DE COMUNICACION S.A.S. BIC,VALLE DEL CAUCA,SANTIAGO DE CALI,1811,Actividades de impresión
807003438,AVICOLA TORCOROMA SA EN EJECUCION DEL ACUERDO DE  REESTRUCTURACION,NORTE DE SANTANDER,LOS PATIOS,0145,Cría de aves de corral
900853515,C.I METALEXPORT SAS,ANTIOQUIA,MEDELLÍN,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
901325322,REAL SAS,BOLÍVAR,CARTAGENA DE INDIAS,2029,Fabricación de otros productos químicos n.c.p.
901440000,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL DE SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,8610,"Actividades de hospitales y clínicas, con internación"
900397244,CONSTRUCTORA ALTOS DE LA ABADIA,ANTIOQUIA,MEDELLÍN,4111,Construcción de edificios residenciales
900758391,ORGANIZACION COMERCIA S.A.S. ZESE,CHOCÓ,QUIBDÓ,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
901362772,PROVISIONES EL TIGRE JT S.A.S.,LA GUAJIRA,MAICAO,4631,Comercio al por mayor de productos alimenticios
844000518,TELEMATICA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6190,Otras actividades de telecomunicaciones
830053340,TRAMONTINA DE COLOMBIA S.A.S,CUNDINAMARCA,COTA,4644,Comercio al por mayor de aparatos y equipo de uso doméstico
813008777,SEGURIDAD AMBIENTE CALIDAD Y SALUD CONSULTORES S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica
900800263,ENTEC DE COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
860401339,INVERINMOBILIARIAS S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6810,Actividades inmobiliarias realizadas con bienes propios o arrendados
901089241,CULTIVOS LA PLANICIE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0125,Cultivo de flor de corte
802013501,INMOV S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
800222689,INVERSIONES SOGA S.A.,ANTIOQUIA,MEDELLÍN,0144,Cría de ganado porcino
860043588,PARDO CARRIZOSA NAVAS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0125,Cultivo de flor de corte
800172544,MONTAJES DE INGENIERIA DE COLOMBIA MICOL S A,VALLE DEL CAUCA,SANTIAGO DE CALI,4321,Instalaciones eléctricas
811028339,IUVITY COLOMBIA LTDA,ANTIOQUIA,MEDELLÍN,6209,Otras actividades de tecnologías de información y actividades de servicios informáticos
900672323,PALMIAGRO DEL NORTE SAS,NORTE DE SANTANDER,TIBÚ,4620,Comercio al por mayor de materias primas agropecuarias; animales vivos
900748651,RIUM SAS,ANTIOQUIA,MEDELLÍN,4791,Comercio al por menor realizado a través de internet
811046781,MP GALAGRO SAS,ANTIOQUIA,MEDELLÍN,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
901039927,GTI ALBERTO ALVAREZ LOPEZ SAS,CALDAS,MANIZALES,4651,"Comercio al por mayor de computadores, equipo periférico y programas de informática"
802019581,TEMPOLIDER SAS,TOLIMA,IBAGUÉ,7820,Actividades de empresas de servicios temporales
890100814,IMPUCHE SAS,ATLÁNTICO,GALAPA,2592,Tratamiento y revestimiento de metales; mecanizado
800104007,COACOSTA SAS,ATLÁNTICO,BARRANQUILLA,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
860027917,INDUSTRIA COLOMBIANA DE TAPAS S A INCOLTAPAS S A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2599,Fabricación de otros productos elaborados de metal n.c.p.
860031699,VITRO COLOMBIA S.A.S,CUNDINAMARCA,CHÍA,2310,Fabricación de vidrio y productos de vidrio
800177012,JASA LTDA,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,4290,Construcción de otras obras de ingeniería civil
860511559,ACEFER Y CIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4662,Comercio al por mayor de metales y productos metalíferos
901264225,QUANTICA COMMUNICATIONS S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8220,Actividades de centros de llamadas (call center)
901446499,MUEVE FONTIBÓN S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4921,Transporte de pasajeros
860008812,LIQUIDO CARBONICO COLOMBIANA S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2011,Fabricación de sustancias y productos químicos básicos
890938750,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL AGRICOLAS UNIDAS SAS ,ANTIOQUIA,MEDELLÍN,0121,Cultivo de frutas tropicales y subtropicales
800038024,UNIDAD CLINICA LA MAGDALENA SAS,SANTANDER,BARRANCABERMEJA,8610,"Actividades de hospitales y clínicas, con internación"
830080157,EL CERDITO DE LA CORTE LIMITADA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados"
901373083,INVERSORA ARCILAZA S.A.S.,QUINDÍO,ARMENIA,4620,Comercio al por mayor de materias primas agropecuarias; animales vivos
800114437,ENTREGA DE CARGA SA,ANTIOQUIA,SABANETA,4923,Transporte de carga por carretera
830032436,INTEXUS S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4774,Comercio al por menor de otros productos nuevos en establecimientos especializados
901434798,BAIKA COLOMBIA S.A.S.,ANTIOQUIA,MEDELLÍN,4631,Comercio al por mayor de productos alimenticios
901010817,CONSTRUCCIONES Y SOLUCIONES AMBIENTALES DE COLOMBIA SAS,META,VILLAVICENCIO,4653,Comercio al por mayor de maquinaria y equipo agropecuarios
900109444,BRADCO SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6810,Actividades inmobiliarias realizadas con bienes propios o arrendados
901334391,CORRESPONSALES DISTRICOL S.A.S.,ANTIOQUIA,MEDELLÍN,7010,Actividades de administración empresarial
900077504,AGROCERDOS SAS,RISARALDA,PEREIRA,0144,Cría de ganado porcino
811041675,INVERSIONES ASJ SAS,ANTIOQUIA,MEDELLÍN,4731,Comercio al por menor de combustible para automotores
812001153,ELEC SA,CÓRDOBA,MONTERÍA,4321,Instalaciones eléctricas
800237432,SUMINISTRAMOS RECURSOS HUMANOS TEMPORALES SUMITEMP SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7820,Actividades de empresas de servicios temporales
900170266,PACIFIC INTERNATIONAL TRADE SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4772,Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados
901264185,ALUMINIOS Y VIDRIOS AC SAS,CUNDINAMARCA,FUNZA,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
800189925,SERVICIOS Y TRANSPORTE LTDA,ANTIOQUIA,ITAGÜÍ,4923,Transporte de carga por carretera
900913766,GENESIS DISTRIBUCION DE COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
900594524,PLATZI SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8559,Otros tipos de educación n.c.p.
860043299,FRASER Y COMPAÑIA SAS ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4732,"Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores"
830095563,CANACOL ENERGY COLOMBIA S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0610,Extracción de petróleo crudo
901264616,GORILLA LOGIC SAS,ANTIOQUIA,MEDELLÍN,6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
890932940,REPARES SOCIEDAD ANONIMA,ANTIOQUIA,ITAGÜÍ,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
